2023-03-08 10:13:04.768646 [INFO   ] [APP] application started
2023-03-08 10:14:11.147035 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:11.147039 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:11.147062 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:11.147066 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:11.147098 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:11.147102 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:11.394577 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:11.394610 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:11.394619 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-08 10:14:11.394661 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:11.394672 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:11.394675 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:11.394677 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146800; bid volumes: 10
2023-03-08 10:14:11.394708 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:11.394802 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:11.394807 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:11.394891 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:11.394896 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:11.655849 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:11.655869 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:11.655875 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-08 10:14:11.655903 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:11.655907 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:11.655914 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146700; bid volumes: 10
2023-03-08 10:14:11.856926 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:11.856944 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:11.856949 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 3000
2023-03-08 10:14:11.856995 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:11.857004 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:11.857007 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:11.857010 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146700; bid volumes: 10
2023-03-08 10:14:11.857062 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:11.857281 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:11.857286 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:11.857409 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:11.857416 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:12.092904 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:12.092948 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:12.092958 [INFO   ] [AUTO] order 12 filled for 10 lots at $147000 cents
2023-03-08 10:14:12.092994 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:12.093002 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:12.093004 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:12.093144 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.093149 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:12.093152 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:12.093267 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.093272 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:12.093276 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9000; bid prices: 146800; bid volumes: 13000
2023-03-08 10:14:12.093287 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:12.093290 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:12.093293 [INFO   ] [AUTO] hedge order 16 filled for 10 lots at $147000 average price in cents
2023-03-08 10:14:12.093328 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:12.093332 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.093334 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:12.093336 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 9917; bid prices: 146800; bid volumes: 10
2023-03-08 10:14:12.093406 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:12.093413 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:12.289414 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-08 10:14:12.289445 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:12.289452 [INFO   ] [AUTO] order 15 filled for 10 lots at $146800 cents
2023-03-08 10:14:12.289467 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:12.289490 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:12.289532 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.289535 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:12.289540 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146800; bid volumes: 10
2023-03-08 10:14:12.289641 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:12.289647 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:12.289650 [INFO   ] [AUTO] hedge order 18 filled for 10 lots at $146800 average price in cents
2023-03-08 10:14:12.355122 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.355135 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:12.355141 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146800; bid volumes: 13000
2023-03-08 10:14:12.355172 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:12.355177 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.355179 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:12.355182 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146300; bid volumes: 9993
2023-03-08 10:14:12.355301 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:12.355307 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:12.673890 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.673919 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:12.673926 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 14120; bid prices: 146800; bid volumes: 2000
2023-03-08 10:14:12.673950 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.673959 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:12.673962 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146800; bid volumes: 10
2023-03-08 10:14:12.921554 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.921563 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:12.921566 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 13400; bid prices: 146800; bid volumes: 5000
2023-03-08 10:14:12.921590 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:12.921594 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:12.921597 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146800; bid volumes: 10
2023-03-08 10:14:13.094505 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.094534 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:13.094541 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 13400; bid prices: 146800; bid volumes: 5000
2023-03-08 10:14:13.094561 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.094568 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:13.094571 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146800; bid volumes: 10
2023-03-08 10:14:13.137081 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:13.137097 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:13.137101 [INFO   ] [AUTO] order 19 filled for 10 lots at $146800 cents
2023-03-08 10:14:13.137133 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:13.137138 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:13.137140 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:13.137163 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.137170 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:13.137173 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146800; bid volumes: 10
2023-03-08 10:14:13.137243 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:13.137249 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:13.137251 [INFO   ] [AUTO] hedge order 20 filled for 10 lots at $146800 average price in cents
2023-03-08 10:14:13.408419 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.408448 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:13.408453 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 12400; bid prices: 146700; bid volumes: 4000
2023-03-08 10:14:13.408487 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:13.408496 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.408500 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:13.408503 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 146100; bid volumes: 10000
2023-03-08 10:14:13.408535 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-08 10:14:13.408618 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:13.408625 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:13.408653 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-08 10:14:13.408657 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:13.408659 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:13.620799 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.620816 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:13.620820 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 13400; bid prices: 146700; bid volumes: 5000
2023-03-08 10:14:13.620847 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.620851 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:13.620853 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 146600; bid volumes: 10
2023-03-08 10:14:13.840866 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.840883 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:13.840888 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146800; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-08 10:14:13.862883 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.862898 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:13.862903 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9000; bid prices: 146800; bid volumes: 14000
2023-03-08 10:14:13.862938 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:13.862947 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:13.862950 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:13.862953 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 146600; bid volumes: 10
2023-03-08 10:14:13.862982 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-08 10:14:13.863203 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:13.863212 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:13.863239 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-08 10:14:13.863243 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:13.863245 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:13.863268 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:13.863271 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.159577 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.159597 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:14.159602 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 9400; bid prices: 147000; bid volumes: 3000
2023-03-08 10:14:14.159646 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:14.159656 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.159658 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:14.159661 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 146700; bid volumes: 10
2023-03-08 10:14:14.159715 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-08 10:14:14.159841 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-08 10:14:14.159847 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.159852 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.159875 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-08 10:14:14.159879 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.159881 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.353849 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.353869 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:14.353874 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 10400; bid prices: 146700; bid volumes: 17750
2023-03-08 10:14:14.353908 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:14.353917 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.353920 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:14.353923 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147100; ask volumes: 10; bid prices: 147000; bid volumes: 84
2023-03-08 10:14:14.353965 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-08 10:14:14.354058 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:14.354073 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.354100 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:14.354104 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.354168 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:14.354173 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:14.354176 [INFO   ] [AUTO] order 27 filled for 10 lots at $147000 cents
2023-03-08 10:14:14.354199 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.354203 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:14.354206 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 10
2023-03-08 10:14:14.354210 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:14.354213 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-08 10:14:14.354215 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.354218 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.354286 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:14.354290 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:14.354293 [INFO   ] [AUTO] hedge order 29 filled for 10 lots at $147000 average price in cents
2023-03-08 10:14:14.677799 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.677822 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:14.677827 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146800; bid volumes: 2000
2023-03-08 10:14:14.677874 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:14.677883 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.677886 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:14.677889 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 147000; bid volumes: 74
2023-03-08 10:14:14.677929 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-08 10:14:14.679837 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:14.679855 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.680057 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:14.680064 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:14.680067 [INFO   ] [AUTO] order 30 filled for 10 lots at $147000 cents
2023-03-08 10:14:14.680099 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.680104 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:14.680106 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 10
2023-03-08 10:14:14.680110 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:14.680113 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-08 10:14:14.680115 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.680118 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.680167 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:14.680173 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:14.680176 [INFO   ] [AUTO] hedge order 32 filled for 10 lots at $146900 average price in cents
2023-03-08 10:14:14.733340 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.733360 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:14.733365 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146800; bid volumes: 10
2023-03-08 10:14:14.864406 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.864426 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:14.864431 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 12400; bid prices: 146600; bid volumes: 2000
2023-03-08 10:14:14.864467 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:14.864480 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.864484 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:14.864487 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 147000; bid volumes: 64
2023-03-08 10:14:14.864524 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-08 10:14:14.865021 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:14.865028 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.865165 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:14.865170 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:14.865173 [INFO   ] [AUTO] order 33 filled for 10 lots at $147000 cents
2023-03-08 10:14:14.865197 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:14.865200 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:14.865203 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 10
2023-03-08 10:14:14.865207 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:14.865209 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-08 10:14:14.865211 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.865214 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:14.865267 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:14.865273 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:14.865276 [INFO   ] [AUTO] hedge order 35 filled for 10 lots at $146700 average price in cents
2023-03-08 10:14:15.172471 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.172490 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:15.172496 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146700; ask volumes: 1010; bid prices: 146600; bid volumes: 14750
2023-03-08 10:14:15.172529 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:15.172539 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.172542 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:15.172545 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 20; bid prices: 147000; bid volumes: 68
2023-03-08 10:14:15.172590 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-08 10:14:15.172810 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:15.172833 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.172916 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:15.172921 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:15.172924 [INFO   ] [AUTO] order 36 filled for 10 lots at $147000 cents
2023-03-08 10:14:15.172963 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:15.172967 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:15.172970 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.172998 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.173003 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:15.173006 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 10
2023-03-08 10:14:15.173010 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:15.173013 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.173047 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:15.173051 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:15.173054 [INFO   ] [AUTO] hedge order 38 filled for 10 lots at $146700 average price in cents
2023-03-08 10:14:15.242546 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.242564 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:15.242570 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147200; ask volumes: 44; bid prices: 0; bid volumes: 0
2023-03-08 10:14:15.281303 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.281322 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:15.281327 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146700; ask volumes: 1010; bid prices: 0; bid volumes: 0
2023-03-08 10:14:15.391273 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.391294 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:15.391299 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 12150; bid prices: 146700; bid volumes: 3000
2023-03-08 10:14:15.391354 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:15.391368 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.391370 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:15.391373 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147200; ask volumes: 9976; bid prices: 147000; bid volumes: 58
2023-03-08 10:14:15.391391 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-08 10:14:15.391618 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:15.391623 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.391716 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-08 10:14:15.391723 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.391726 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:15.582712 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:15.582732 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
